,text,aspect,label
2445,坚果R2锤子手机很好用，这是第二部了，内存选择12GB运行内存256GB存储内存的。手机外观很漂亮，物流速度很快。松绿色好看，手感很好！立体双扬声器，声音特别大，1.08亿像素，相机提升的非常大！骁龙865的处理器，配置特高，运行速度快的很，重度电商办公足够，游戏也是杠杠滴！待机时间特别长，一半的初始电，测试一下，整整用了多半天+一晚上，充电半个钟就基本上满了SOS系统，就不用吹了，忠实老用户，目前还没有对手，包括那些迷之自信的果X们，醒醒，该入手R2了！,待机,True
2446,荣耀Play5T手机已经到手了，发货超快，包装完好，价格也实惠，收到后马上拆开，没有问题。拍照也清晰，运行速度也很快，128g内存够大，外观完好，运行起来觉得很顺畅，很满意，有事要询问，客服君心马上回复解释说明清楚我不懂的问题，太棒了，也是很满意噢。,价格,True
2447,"真我Q3的价格便宜实惠,我是买来工作的，骁龙750的处理器，我觉得刚刚好，运行快，够用省电。屏幕显示效果感觉很细腻,也比较清楚,我觉得没有任何颗粒感很不错，目前玩过几把王者荣耀,每一把耗电4%左右。感觉续航能力还是很厉害的，黑色经典款式,更适合男生，充电时间大概一个半到两个小时左右,对于这个价格挺不错了，三个卡槽,两个手机卡,还有一个可以加内存。",续航,True
2448,一收到vivoS9就忍不住拿起来一顿自拍，前置人像照片真的无敌啦！手机机身很轻薄，而且多种颜色可以选择，无论男生女生都可以冲，拿在手里也敲好看！最绝的是前置双摄，还有柔光灯，自拍太牛了！后置6400万，拍照功能真的敲强大，每个细节都可以照顾到！不仅拍人好看，拍景也是不错的哟，以前看到漂亮的夜景拍不出真是捉急，爱旅行爱出去玩的姐妹，有个可拍夜景的手机，其实是很有必要的哦。还有前置的超广角，跟姐妹?们合照的时候，背景都可以一起装进来！,细节,True
2449,iPhone11手机的外观设计我不喜欢，真的是完全避开我的审美标准，机身背面材质是磨砂的，摸起来很不舒服，线条也是我不喜欢的，我觉得是性价比最低的。更过分的的是没有充电头和有线耳机，现在这个手机到手已经8天了，自用感觉使用效果真不行，体验感不好，细节也不完美，屏幕触感也不好。关于续航方面我觉得一般，在不玩游戏的情况下就可以坚持半天，运行速度呢也一般。,背面材质,False
2450,iPhone11紫色外观时尚惊艳，这个颜色超级耐看，屏幕是LCD高清显示屏，色彩显示均匀，声音也相当给力。A13处理器性能强，日常使用运行流畅，反应速度快，玩游戏无卡顿，后置双摄像头聚焦快拍照清晰，图像色彩很均匀，电池续航比较长，使用一天没问题，首次使用苹果机，iOS系统很流畅，818下单价格实惠很香，物流给力隔日送达。目前个人使用感受很满意，手感非常好，颜值很高；一年保修。,颜值,True
2451,vivoiQOO手机收到了，款式很满意，打开试了试，很好用，功能很多，还有语音唤醒功能。系统很流畅，拍照效果很满意，LCD屏幕，显示细腻清晰，高刷新率上手真爽，色彩柔和，护眼。骁龙870可以说是旗舰芯了，发热控制的很好。开个京东会员还有蓝牙耳机赠送，比较实惠。颜值不错，机身重量合适，买给母亲用的最重要的是屏幕对眼很友好，买过三个iqoo的手机了，真是性价比高。,刷新率,True
2452,一加8T手机手感超好，性价比高，屏幕显示一流，运行速度流畅，待机时间可达一整天，65瓦闪充，半小时充满，用起来也很方便，手感也好，外观也是相当漂亮，以前习惯了别的手机，用了一加也很容易上手，用了一段时间也很习惯。相机自带美颜，非常不错，用起来得心应手，很推荐这款哟。还有外壳送，透明的，不需要，很实用！总之我比较喜欢简简单单的，好用，方便！,屏幕,True
2453,OPPOReno5手机的颜色不好，手感不好。音效很差，我很不喜欢。拍照效果差，冲着拍照买的，很失望，运行速度一般，刚到货，待机时间也不久。,运行速度,False
2454,用了几天才来评价的，红米K40手机总体而言非常超值，屏幕和外形很好看，屏幕显示细腻色彩效果都不错，刷新率高。机身是幻境背壳幻彩蓝非常绚丽超出想象，侧边键的指纹解锁速度很快，骁龙870处理器，性能强悍，运行非常流畅，12+256超高配置物有所值，游戏吃鸡有保障！33W的快速充电，充电时间短。立体双扬声器，音量大，前置摄像头非常的小仅为2.76mm 几乎是所有手机中最小的得了，太香了！,立体双扬声器,True
2455,荣耀V40的外观设计很好看，摄像头排到的很好，屏幕触感很顺滑，操作没压力，外放声音真的好听，爽歪歪。拍照效果不比亿像素相机差，反正微拍，远拍都很好很好看。运行速度很快很好，新一代处理器真的很好。京东商城的送货速度真的太牛太历害了，快才是硬道理，上午下单下午收到，网上购物只选京东，价格还可以保证！,外放声音,True
2456,OnePlus 9R手机机身厚度轻薄，使用流畅不卡机，充电巨快，半个小时能充满，一般一天一充，很方便。配件附带的有充电头，数据线，手机保护壳，手机本身贴了钢化膜。拍照也很好看，拍风景和人像都很好看，音质也很不错，性价比很高。,OnePlus 9R,True
2457,OPPO Find X3外观太好看了，哪个颜色都好看，声音很震撼，声音很大。屏幕没得说，色彩很完美，音质也很满意，拍照效果很不错，广角很强大，取景很方便，显微镜就玩一玩，还可以。运行速度杠杠的，待机时间一般。手机外形漂亮，磨砂的手感简直不要太爽，充电也很快，半小时充满，无线充电我还没试，也还没怎么照相，微距摄影也没试，主要是这几天灰蒙蒙的，等天气好了出去拍拍再分享，先就这么多啦。,取景,True
2458,荣耀Play5T抢购到手，很快就发货了，手机手感很好，屏幕分辨率清晰，使用也很简单，作为老年机不错，老人很快上手使用。机身材质是玻璃的，质感好，外形美观，屏幕显示清晰透亮，声音响亮，像素很好，拍照够用了，运行速度流畅的很，希望以后一直好。配备上，东西很齐全，充电器，手机保护壳，别针等一应俱全。手机外观还是蛮不错的，很时尚而且比较亮眼，超级快充，充电速度超快，拍照的照片也很清晰。,质感,True
2459,vivoiQOO手机的外形好看的一塌糊涂，选的冰峰白，感觉很干净，很凉爽。试着用了拍照一下，自带美颜，拍照效果理想。送了一个原装耳机，一个蓝牙耳机，十分时尚。颜色很漂亮，手感很好，机身重量不重不轻的，比较适合我这种猛男。立体双扬声器，音质效果棒棒哒，谁用谁知道。拍照的话不错不错，配置都是最新的LPDDR5和增强版的UFS3.1，安装个游戏也就30秒左右，速度够快的了，性能铁三角。4500毫安电池，不玩游戏可以一天一充吧，玩游戏看什么游戏吧，王者可以玩4-5小时，吃鸡就短点。性价比高，秒杀某米，以前我也是某米用户，但是被IQOO种草了，某米越做越不行。,蓝牙耳机,True
2460,华为nova8手机隔天到的，首先是客服的处理是真的满意，物流速度也快。手机一到就拿起来，手感真心无可挑剔，激活后试了一下相机，音乐等方面，超级不错，外观好看，机身重量不重，手感很舒服，设计的很好，起码我个人还是非常满意的。听整首歌下来，音质音量各方面都特别好。相机拍出来效果很不错，满意，上手运行起来非常流畅，非常灵敏。,音量,True
2461,用了一段时间，感觉坚果R2这款手机还是很不错的，续航感觉还行，手机性能也不错，运行速度也很快，外观也挺好，握机手感也挺好，感觉各方面也挺不错的，就是晚上拍照对焦很慢。屏幕尺寸大，显示清晰，高刷新率很好，系统可玩性很高，各种小功能有待学习，办公效率肯定很好，双扬声器效果好，相机有待加强。,可玩性,True
2462,OPPO Find X3手机的曲面屏太爽了，屏幕显示非常的细腻，画质清晰，触感极佳，不亏是十亿色的屏，音效也非常的震撼，手机系统流畅，拍照很清晰，值得一提的是，充电速度简直太快了，超级快充，很快就充满了，处理器也不错，运行流畅不卡顿。上午十点抢购，下午五点多就收到了，京东物流就是快！,处理器,True
2463,OPPOReno5最新款5G手机，这颜值担当杠杠的，手机颜色超漂亮，手感上摸起来有磨砂感，最起码不会就手指的脏污印，拍照超清晰，屏幕具有90hz刷新率，色彩很艳丽，显示很细腻，声音很大，系统运行超顺畅，外观漂亮，简直是国产品牌手机的颜值担当，屏幕色彩清晰细腻，颜色很艳丽，音效非常不错，拍照超清晰靓丽，拍照神器，系统运行超顺畅，反应速度超快，电池容量大，待机应该不差，有待使用。,拍照,True
2464,"真我Q3手机拍照很清晰,但是视频防抖不太友好，不发热,散热很好，字体微软雅黑看上去很舒服。手机机身重量不算很重,可以接受!系统没有过多的广告,感觉还可以。快递快，隔天到。手机颜值高，手感好，很符合年轻人的审美。性能高，运行快，内存大，很喜欢，再也不用担心卡顿了。同时还送了配件，手机壳，很好。",手感,True
2465,魅族18简直是非常不错的手机，操作很人性化，系统很好。手感特别棒，手机机身轻巧，外观漂亮，机身尺寸大小合适，系统流畅纯净，颜色很漂亮，素雅，做工的话严丝合缝，2k屏幕观感不错，系统流畅，手感超好，单手操作无压力，屏幕显示很好。,屏幕,True
2466,坚果R2颜值高，手感好，采用微曲面设计，电池大，充电快，送了氮化稼充电器，这个太赞了。系统是核心卖点，运行确实很流畅，坚果PRO到现在也是操作溜溜溜，比很多安卓的手机都要流畅，也是这么多年来一直用坚果的原因。使用感很好，操作流畅非常好。外观设计很漂亮，软件一如既往的好用，相机也不用再吐槽了。,坚果R2,True
2467,魅族18使用流畅，屏幕显示效果非常好，手机机身尺寸大小正合适，拿在手里握感很舒服，最主要是0广告推送。指纹识别真的很快，等风的颜色也是绝美，音质非常好，音量也很大。屏幕尺寸小，但同时达到了2K细腻显示，音效一直都是魅族的强项，声音非常大，并且不破音。拍照方面也是不错的，硬件好，高通888处理器顶级配置，待机一般般。需要加强，没有充电头。,握感,True
2468,自从第一次抢到后下单，这次又第二次下单买给家人。红米K40使用感觉很好，处理器是高通骁龙870，内存加上12G的运行内存以及256G的存储内存，手机操作顺畅平滑不卡顿，配合三星E4OLED屏幕，显示细腻清晰，触感就是香，真香！个人感觉稍微不足的是拍照方面马马虎虎，充电器功率偏小，跟不上当前的快充时代，当然一分钱一分货，总之这个价买到这高配置的手机已经很值了，希望好用又耐用！,屏幕,True
2469,拍照效果勉强接受，色系偏红，发冷，镜头突出，待机尚可。,镜头,False
2470,真我Q3这款手机外观漂亮，屏幕大气，侧边指纹反应快，机身相对来说还是很轻薄，手感不错，系统使用起来也很流畅，配置8+128运存完全够用了，也不是高级玩家。屏幕亮度喜欢，音效也很好，拍照效果还可以，待机时间长。,拍照,True
2471,vivoS9手机机身重量挺轻的，质感不错，颜色看起来很舒服，拿起来不大不小，运行流畅，拍照很靓，前置拍照照片质量挺高的。发货快，预售品也是第二天收到，这效率杠杠的，一直信赖京东，还可以开发票。用了段时间了，没出现什么问题，拍照很清晰，充电很快，屏幕很清晰，待机时间长。下单前考虑的是性价比，收到货后被炫彩的机身惊艳到了，中框设计手感很好，机身轻薄，屏幕画面流畅清晰，内存够大，拍照还自带美颜功能，肤色自然不浮夸，值得购买。,自带美颜,True
2472,OPPO Find X3手机已经用了几天了，镜黑颜色很好看，续航也可以，充电实在是太快了。屏幕比我原来的三星惊艳，拍照硬件历害，要慢慢研究。系统流畅简洁。非常满意。手机拿到手上，手感非常光滑，手感棒极了。外观很新颖，尤其摄像头周围设计很特别，整体ok。开机试用，屏幕滑动流畅，相机中的各项功能非常强。显微镜挺好玩的。拍照效果织专业。手机运行一点不卡。总的来说把满意。,屏幕,True
2473,最失望的一次购物，手机真不咋滴，触屏经常卡死，没反应，后悔。,触屏,False
2474,iPhone SE的外形跟苹果八大小一样，屏幕显示清晰，音效还可以哦！拍照效果很清晰，运行速度还是挺快的，待机时间刚用还不清楚，反应很快，京东配送的速度真的是超级快呀，鲜艳的红色，颜色特别适合女孩使用。手感非常好，放在口袋里非常合适。经典外形外观设计，爱不适手。屏幕高分辨率，像素拍照效果特好。手机运行速度快，使用很流畅。价格适中，性价比高。,运行速度,True
2475,买了华为mate40，首先从颜值来说很惊艳，不管是正面还是背面，拿到手后手感特别好。其次呢芯片很给力，运行速度较快，使用很流畅。拍照也很给力，系统比较商务化。屏幕的亮度很温和，音效超级棒，拿到手机首先进行了拍照，效果特别好，很真实，而且还有美颜，运行速度超级快，好喜欢，好开心，我要去用新手机了。,音效,True
2476,魅族17 Pro的外观非常喜欢，超级好看，屏幕显示超级清晰，手机里最好的高清屏幕，非常喜欢，拍照非常高清，一直用的魅族手机，很好，完美拍照，目前最顶配的配置，运行速度快，玩游戏非常流畅，待机时间，这个看你怎么用了，5G网络，我没有觉得非常快，玩游戏还卡网，下载也就最快4M左右。,显示,True
2477,OPPO Reno4超闪蓝外观特别的漂亮，时尚大气，颜色特别炫，机身比较轻薄，手感也非常好，拍照拍视频非常清晰颜色很鲜艳，主要价格也不是很贵，性价比很高。外观很靓很赞，屏幕显示效果完美，音质好无杂音，通话音质也和清晰，拍照效果完美，运行速度还不错，待机时间满意，手感不错，充电秒速充满。满意的一次购物体验！,待机,True
2478,华为mate40手机外观好看，特别是后置摄像头部分识别度非常高，手机整体一只手握刚刚好。屏幕显示清晰，有弧度的屏幕看就是舒服，特别是玩游戏的时候感觉就是好。音响效果玩游戏震撼，游戏中脚步声和击杀音效效果非常棒。支持光学防抖，拍出的照片就是好。什么游戏都能玩，运行速度流畅度一流，待机时间够长，玩游戏一天一充，平时不玩游戏，两天一充，手机识别度非常高，买到就是赚到。,屏幕,True
2479,第一次买vivo的手机，买了vivoS9，收到货后，白色带细闪的外包装就很吸引人，入手的印象时光色，实物颜色太漂亮了，会根据光线折射出不同色彩，颜值杠杠的。手机机身非常轻薄，拿在手里一点不沉。新系统用起来超级nice，运行飞快，超级带感，打游戏也很棒，特别流畅。手机的摄像方面更是出众，前置超广角自拍双摄，加上柔光灯的加持，怎么拍都好看，真是完美，喜欢的不得了。,前置超广角自拍双摄,True
2480,分辨率太差了，屏幕触屏太不灵敏了，充电时间太久了！,触屏,False
2481,小米10s外表美观手感好，拍照十分清晰，电池续航不错，不停的摆弄待机一天也没问题，通信音质非常清晰无杂音，听音乐音质非常棒，运行速度快，玩游戏、刷视频一点也不卡，屏幕显示效果非常清晰不亚于进口屏幕。,续航,True
2482,华为nova8外观很漂亮，手感特别好，音效也好，拍照很清晰，像素很高，运行速度很快，反应还不错，电量一天妥妥的，充电很快，机身轻巧，颜色好看，满足我的少女心，开了护眼模式屏幕色彩看着很舒服，推荐。,机身,True
2483,作为资深米粉，这次兴致勃勃的更换了小米11，机身长度比我的小米九更长一点，厚度上更薄一点，但是重量还轻一点。屏幕显示效果超棒，色彩鲜艳，2k加120赫兹刷新逆天了，音效之前在实体店就试过了，非常满意。拍照效果我个人不是太看重，只要能拍出来差不多就行。不过这次这个亿像素的相机效果真还不错。运行速度也非常满意，打开各类app完全无压力。不玩儿游戏，待机一天没问题。配上这个价格，简直完美！,相机,True
2484,真我Q3银色的外观比较好看，可能是大电池的原因，机身比较厚重，机身宽度也比较宽，对于这个价位来说，性价比已经很高啦。三摄拍照比较清晰，但是视频，照片防抖不太友好。机子散热做的不错，玩一搬大型游戏不怎么发热。系统相对于小米系统来说比较简洁，很多自带软件可以卸载，这点很满意，系统也没有像小米一样有过多的广告。,外观,True
2485,iPhone SE机身尺寸刚刚好，现在的手机都太大了，13的处理器，升级14非常流畅，64G内存完全够我用，而且价格实惠，对于离不开苹果的又不想多花钱购买更好的11这款还是值得拥有。手机很好，红色的颜色很特别，主要价钱亲民，机身尺寸很合适，操作流畅，适合买来做备用机或者学生党入门款。,iPhone SE,True
2486,第一次购买OPPO手机，买的OPPOK9，手机外观非常惊艳，机身背壳幻彩色在不同角度呈现出不同颜色。7.9mm的超薄机身厚度，配上圆润的机身外形，手感非常好。CPU处理器、相机配置和电沲都是当下比较前沿的，配上超级无敌的快充以及年轻时尚的外观设计，让这个价位的手机具有极高的性价比。浏览网页及视频运行非常快，日常使用和玩游戏也足够应付，6400万像素，拍照非常清楚，夜景拍照及防抖处理效果不错，看来只有最新款的手机才具有与之价位相应最高的性能和性价比，很多旗舰机上的配置在这款手机上的运用，OPPO诚意满满。,CPU,True
2487,荣耀Play5T手机到手了，手感不错啊，像素很清楚，外形和颜色也很喜欢，果然没看错。打电话声音都很好，做工精细，系统流畅，充电快，关键电池还大，父母很满意。客服盼晴很耐心的给我介绍这款新品，京东物流很快，快递小哥服务态度非常好，收到手机很满意颜色很好看，照相挺清晰的，刚打开还没用，就试用了一下相机，效果很满意。开机迅速，运行流畅，操作很好，性价比不错，华为荣耀手机做的越来越好了。,相机,True
2488,OPPO Find X3手机的外观真的好看，摄像头位置一体成型，非常流畅，拿在手里手感很棒，很高端。屏幕显示很细腻，色彩很鲜艳，屏幕切换动画极其流畅，很丝滑，触感啥的都很不错，屏幕反馈也很灵敏。拍照没得说，相机有多倍变焦，超广角，显微镜功能，相机自带的VR识别，不论拍人还是物体都可以准确识别很强大，相机自带照片处理功能，拍出来的效果很棒！运行速度很快，骁龙870处理器也不是盖的，手机刚收到，待机还不明确，正常使用，应该没问题！,OPPO Find X3,True
2489,华为P40手机手感非常好，机身尺寸大小合适。一直在用华为，支持华为手机。外形非常漂亮，音乐效果棒棒哒，拍照非常棒，运行速度非常棒，我工作上用用手机较多，目前能够待机1天半。,机身,True
2490,OPPOReno5的外观漂亮，大小合适，手感很好。屏幕细腻，颜色鲜美，音质优秀，拍照效果非常满意，更多功能摸索中，运行速度很快，12g内存，比我电脑内存多多了，待机时间比较满意，充电太快了。,充电,True
2491,红米K40手机收到啦，发货很速度，包装完好无损，价格优惠 物有所值。外形很漂亮，颜色很好看，手感也很好，运行速度很快，玩游戏看视频都非常流畅，屏幕音效都很好，待机时间也很长，屏幕护眼模式非常好，买来给妈妈非常喜欢，总体性价比目前最高。,性价比,True
2492,小米11真是非常不错的手机，屏幕显示高清，触感顺滑，性价比高。首发骁龙888，运行速度很快，特别流畅，玩游戏一点儿也不卡，手机温度控制不错。屏幕样式搭载一块6.81英寸四曲面柔性屏，挖孔孔径小，位于屏幕左上角，显示空间大，带来更好的沉浸式视觉体验，采用三星E4材质，分辨率高达3200*1400，峰值亮度达1500nit。同时像素密度高达515ppi，屏幕显示效果清晰细腻，即使在强光下也有不错的显示效果。这块屏幕支持120Hz刷新率和480Hz触控采样率，屏幕动画自然流畅，触控响应迅速！,触感,True
2493,华为nova8价格优惠是正品，包装也给力，快递也很奈斯，出了点小插曲，客服态度很好。机身厚度很薄，重量很轻，拿在手里很轻巧，手感好，适合女生，外观很漂亮，屏幕显示很清晰，音效也不错，像素也很高，拍照清晰，新机子运行速度也快，反应迅速，运行流畅，待机时间还带考量，总体不错，性价比高，推荐。,厚度,True
2494,魅族18，完全是我的菜，京东发货一如既往的迅速。说说手机本身，162g机身重量，6.2寸2k+120hz屏幕，手感轻巧，拿在手上手感真好，屏幕比例细长，浏览信息流能显示更多内容。机身两边曲面做的很克制，既保证了手感也提升了颜值，同时不影响日常使用。已经使用一周，使用感很好。,颜值,True
2495,iPhone11手机的外观漂亮，机身的尺寸大小正好，很好用、尤其是音效真棒，放歌的时候好听，拍照尤其是广角那个真棒，性价比高，拍照很清晰，玩游戏很流畅，听音乐音质非常好，是正品原封国行的，开机速度快，充电很快就充满了，屏幕分辨率高，玩游戏很舒服，使用了一段时间，非常的满意，价格也很实惠，比实体店优惠很多。物流也很快，系统非常好用，颜色我也很喜欢，充电速度快，待机时间也很长。,拍照,True
2496,华为mate20手机不好用，外观也不漂亮，首发一抢就抢到了。外观颜色不好看，一眼就相不中。拍照效果不好，画质特别失真。运行不行，还会有卡顿现象。待机时间也不行。,待机,False
2497,一加8T到手了，发货速度特别快，上手以后，系统特别干净清爽，指纹解锁和人脸识别快速精准，电量充足，刚回来50的电用了五个多小时，充电速度也相当不俗，息屏时钟点赞，屏幕显示非常细腻，机身厚度厚薄适中，手感非常舒服，拍照简单清楚，系统运行流畅，充电速度超快，信号强，外观设计漂亮，总体来说非常满意，继续支持！,机身,True
2498,vivoX60，外观漂亮，做工精致，颜色是黑色透着蓝绿色的光，非常漂亮。机身真的是非常轻薄，手感也非常不错。三星屏幕显示效果细腻，而且120HZ的高刷新率滑动流畅，音效因为是单扬声器只能说一般吧，但配上耳机不错，4800W 主摄像拍照效果可以说真的清晰，有蔡司镜头认证，效果惊艳。1080处理器不错，很强大，加上大内存和特有融合3GB技术，运行速度很快，无任何卡顿，待机时间也够用。,显示效果,True
2499,OPPO Reno4机身轻巧漂亮，OPPO新机做得越来越好看，运行流畅，65W超级闪充非常实用，期待ColorOS 11系统强势推出，机身厚度超薄，重量很轻，做工很牛很丝滑，手感真的很爽，音效很清脆、清澈，听起来不刺耳，很赞，拍照细节不错，反应也快，能满足我工作上日常的拍照需求，虽然是联发科720处理器，但对于我这种从不玩大型游戏的人来，这配置足够能满足日常的需求，一次开了十个左右的软件，目前用得一点都不卡，运行很流畅。待机时间没有试过，也不太关注这块。,重量,True
2500,"iPhone12，外观真心很好看，新机开始拿在手上的重量感觉比较轻，习惯了觉得很轻巧，屏幕尺寸大小刚刚好，挺顺手的，经典的直边边框手感不错,苹果的优势是系统，系统就不用说了，运行流畅的代名词。非常流畅，屏幕显示效果细腻，看着很舒服，夜景提升很大，拍出来的效果非常符合苹果的水准的。和以往的苹果机无home键，需要时间去适应。苹果12的缺点是不配备充电器但支持无线充电的配件价格不低。",无线充电,True
2501,荣耀V40到手用了几天，机身边框采用流线边框设计，手感很好，屏幕显示清晰，屏幕尺寸超大，色彩鲜艳，外观亮丽，手机运行流畅，网速快，66w很快就充满了，双扬声器效果棒，音质超好，拍照效果也不错，。整体来说还不错，就是电量确实充的快用的也快，一天下来要冲个两到三次吧，其他目前没什么问题。,音质,True
2502,在3000档这个价格段，OnePlus 9R单从颜值来说好看，有范，机身后盖材质是黑色磨砂感觉，不留指纹，质感真的很好，裸机触感舒服得很，机身重量不重，机身厚度比较轻薄，手感nice。屏幕材质为120Hz柔性直屏，性能稳定的骁龙870处理器以及65W有线快充。散热做的确实不错，在玩游戏的过程中，手机基本都是处在温热的状态，没有出现过过热的情况。在拍照方面，OnePlus 9R算是中规中矩，日常够用。综合来说，值得入手。,柔性直屏,True
2503,红米K40已经用了两个礼拜了，整体表现优秀，白色机身外壳整洁清爽，颜值不错，12G内存随便多开，256G存储空间随便放，告别每日清理，屏幕显示清晰，亮度表现非常好，自适应色温可以随着环境实时调整，很人性化，指纹解锁很快，拍照清晰，充电也很快，音响也非常大声，设计合理。机身背面漂亮，手感轻盈，系统流畅，耗电一般。性价比很高，老人机足够用了。,音响,True
2504,vivoX60，外观漂亮，做工精致，颜色是黑色透着蓝绿色的光，非常漂亮。机身真的是非常轻薄，手感也非常不错。三星屏幕显示效果细腻，而且120HZ的高刷新率滑动流畅，音效因为是单扬声器只能说一般吧，但配上耳机不错，4800W 主摄像拍照效果可以说真的清晰，有蔡司镜头认证，效果惊艳。1080处理器不错，很强大，加上大内存和特有融合3GB技术，运行速度很快，无任何卡顿，待机时间也够用。,音效,True
2505,iPhone12，外形是苹果的专门工业设计，艺术感爆棚。颜色很喜欢，稳重。买了个耳机转接器，音质棒棒哒，低音沉稳，高音过得去。拍照效果太棒了，双摄像头，夜景拍摄比以往提升很多，各种场景拍摄都一如既往地好。新机运行速度都快，待机时间也还行，正在充电，预估中度使用一天一充。,摄像头,True
2506,华为P40手机的颜值真是太高了，一眼就相中零度白了，太漂亮了，专门去实体店体验了一把，非常满意，拍照效果很好。电池说一下，刚开始用的时候消息通知没关，基本上4小时待机耗电20%，后来关了，4小时待机耗电10%左右，日常使用很OK了，觉得费电的就带个充电宝，息屏时钟最爱。握在手里机身尺寸大小合适，赠送了耳机，手机没有耳机孔要用tpc耳机，蓝牙耳机也挺好用。屏幕超级清晰。,华为P40,True
2507,小米11颜值可以的，配色也很好看，机身背面材质是磨砂玻璃，手感很好，电池用的快，屏幕清晰，120HZ高刷，发热还行，冬天没感觉，音效完美，运行速度还行，没玩游戏，开软件特别快，待机时间长，非常有质感。用了一段时间，感觉电池还可以，中度玩家可以一天。手机性能没的说，充电很快，性价比高，值得推荐！好评！,待机,True
2508,华为nova8外观很漂亮，颜色也是我喜欢的，手机机身很薄，手感好。反应速度快，电池再大点儿就更好了，快充特别给力。外观漂亮，屏幕很好，音效很棒，拍照清晰，运行速度杠杠的，待机满意，总体还是很不错的手机，一如既往的支持华为！,屏幕,True
2509,vivoiQOO手机外观简洁大方，颜色很漂亮！声音效果不错，中规中矩。拍照很清晰，美颜效果好。运行速速度是最满意的一项，比想象中速度更快更流畅！待机时间有待实测。充电速度快，省时间，棒棒哒！物流非常快，当天就到了，手机运行流畅，拍照也很清晰，充电40多分钟充满，非常不错。,运行,True
2510,一加8T的机身重量很轻，只有188克，但是有一块4500毫安时的大电池，基本正常情况下一天一充，但是高强度使用手机，也不用担心，他还配备了一块65W的闪充，充电速度超乎想象，0~100电量完全可以在40分钟之内完成。这个价格这样的配置可以说是真香，买就是了。屏幕触摸起来纵享丝滑，做工和手感都很棒，颜色也靓丽！,电量,True
2511,这款魅族17 Pro手机简直可以用顶配+惊艳来形容，高通骁龙865顶级处理器，加上全网通5G基带的加持，不管是打开何种应用还是玩大型游戏，运行都十分流畅，一点也不卡顿，后置三摄像头，尤其是6400w像素的主摄像头，拍照十分清晰，终于弥补了魅族拍照弱的短板。屏幕显示十分惊艳，色彩艳丽，90Hz刷新率，打开实验室模式可以升到120Hz，像玩“和平精英”这种游戏即使开满帧也十分流畅，玩游戏玩得很尽兴。全场景NFC，可以复制模拟门卡，钥匙等，十分不错，这个功能很好用，唯一的缺点是尚未加入上海的交通卡。无线充电，快充也是值得肯定的，27W的无线快充使用起来十分方便，前置打孔屏的摄像头只有2.99mm，但是却塞下了2000w前置摄像头，十分惊艳。,卡顿,True
2512,OPPOK9手机很好，第二次买OPPO，质量可以过硬，性价比超高，运行速度超快，手感超好，外观漂亮，机身后盖很炫酷，运行速度很快，很流畅，不卡，拍照效果很好，很清晰。物流很快，包装完好无损，快递小哥服务也好。很不错！这款手机性价高，上网速度快，充电特别快，电用完了充满电只要二十来分钟就充满了，还送了很多赠品，有耳机，保护套，电话卡，总的来说这款手机我很满意，特意用了几天才来评价的。,电话卡,True
2513,OPPO Reno4手机收到第一感觉，外观特别完美，高端大气上档次，而且这款手机性价比特别高。我买的超闪白，颜色特别好看！屏幕显示清晰，音质效果非常好，拍照像素高，耍游戏运行速度快，不卡顿！待机时间长，充电快！手感好，机身很轻薄！而且Oppo品牌质量很好，我之前买了个oppor7s现在都还能使用！值得购买，值得信赖，值得推荐！,像素,True
2514,OnePlus 9R手机的外观好看，握持感很好，手机机身重量控制的在同价位算很不错的了，一加的屏幕不用说了，柔性屏120hz高刷，触感很舒服，显示很细腻。拍照中规中矩，870用着也不发热，基本上感觉不到热，电池方面，耗电很慢，中毒度使用可以用一天，续航不用担心，对这个手机很满意，目前没有什么不好的地方，虽然价格在870里不算便宜，但是体验很好，对得起这个价格。系统也很好用，很流畅。很满意的一次购物，京东的快递也很快，一天就到了。推建大家购买。,系统,True
2515,华为mate40就是手机里的王者，拍照效果一流，外观设计大气，屏幕效果很棒，显示清晰，运行速度特别流畅。一直想买秋日胡杨，是在是抢不到，但是白色的到手之后也是非常的漂亮，手机充电速度那是非常快，打开应用也是非常的流畅，颜值爆表，性能强劲，而且价格美丽，非常满意的一次购物。支持华为。,屏幕,True
2516,"""这手机NFC有问题，问了小米三个客服也解决不了。""",客服,False
2517,红米K40这个手机确实不错。配置挺高的，价格是2199买的。现在很不好抢很不好抢！整体运行速度非常快。机身尺寸大小合适，握在手里的手感非常好，机身重量也很好。充电器还是不错的，这个充电器蛮大的，充电速度也很满意。续航挺好，操作也十分流畅，没有发热现象。信号也很好，双卡双待5G4G都可用。双喇叭音质也可满足视听要求。拍照也很清晰。总之这是一款性价比很高的实用手机，是我目前很喜欢的手机，值得购买。,尺寸,True
2518,iPhone11买了之后一天不到就收到了，物流非常快。黑色很漂亮，机身材质是玻璃的，特别清透好看，外观显得非常高贵，手感很舒适，机身尺寸和厚度也刚合适，握着很方便。屏幕是视网膜的分辨率，很清晰。音响效果好。夜晚的夜拍模式是一个很大的进步，另外拍照加了超大广角，拍的照片超好看。运行速度很快，不是一般的快。是特别快。待机时间也长，很喜欢。,机身,True
